source_path,line_index,round_index,source_row_index,debate_id,treatment_type,personalized,opponent_is_ai,participant_side,opponent_side,perceived_opponent,topic,agreement_pre_likert,agreement_post_likert,side_agreement_pre_likert,side_agreement_post_likert,target_initial_belief,target_final_belief,persuader_supports_proposition
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,580,580,437.0,Human-Human,False,False,CON,PRO,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,581,581,438.0,"Human-AI, personalized",True,True,CON,PRO,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,2,4,2,4,0.25,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,582,582,439.0,Human-AI,False,True,CON,PRO,ai,Are Social Media Making People Stupid?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,583,583,440.0,Human-Human,False,False,PRO,CON,ai,Is Artificial Intelligence Good for Society?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,584,584,440.0,Human-Human,False,False,CON,PRO,ai,Is Artificial Intelligence Good for Society?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,585,585,441.0,Human-Human,False,False,PRO,CON,human,Should Every Citizen Receive a Basic Income from the Government?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,586,586,441.0,Human-Human,False,False,CON,PRO,human,Should Every Citizen Receive a Basic Income from the Government?,2,5,2,5,0.25,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,587,587,442.0,Human-AI,False,True,CON,PRO,human,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,588,588,443.0,Human-AI,False,True,CON,PRO,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,589,589,444.0,Human-Human,False,False,PRO,CON,human,Should the US Have Mandatory National Service?,1,2,5,4,0.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,590,590,444.0,Human-Human,False,False,CON,PRO,ai,Should the US Have Mandatory National Service?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,591,591,445.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Enact More Regulations to Ensure Fair Elections?,5,2,1,4,1.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,592,592,446.0,"Human-AI, personalized",True,True,PRO,CON,human,Should there be Mandatory Quotas for Women in Leadership Positions?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,593,593,447.0,Human-Human,False,False,PRO,CON,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,594,594,447.0,Human-Human,False,False,CON,PRO,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,595,595,448.0,Human-Human,False,False,PRO,CON,ai,Should Every Citizen Receive a Basic Income from the Government?,2,1,4,5,0.25,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,596,596,448.0,Human-Human,False,False,CON,PRO,ai,Should Every Citizen Receive a Basic Income from the Government?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,597,597,449.0,Human-Human,False,False,PRO,CON,human,Is Space Exploration a Worthwhile Investment for Humanity?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,598,598,449.0,Human-Human,False,False,CON,PRO,ai,Is Space Exploration a Worthwhile Investment for Humanity?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,599,599,450.0,Human-AI,False,True,CON,PRO,ai,Is Artificial Intelligence Good for Society?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,600,600,451.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Every Citizen Receive a Basic Income from the Government?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,601,601,453.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,602,602,454.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the US Have Mandatory National Service?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,603,603,455.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should the Death Penalty Be Legal?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,604,604,456.0,"Human-Human, personalized",True,False,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,605,605,457.0,"Human-Human, personalized",True,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,3,1,3,1,0.5,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,606,606,460.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Felons Regain the Right to Vote?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,607,607,464.0,"Human-Human, personalized",True,False,CON,PRO,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,608,608,466.0,"Human-Human, personalized",True,False,CON,PRO,human,Is Artificial Intelligence Good for Society?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,609,609,467.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,610,610,471.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Students Have to Wear School Uniforms?,5,2,1,4,1.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,611,611,472.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,612,612,474.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,613,613,476.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the Death Penalty Be Legal?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,614,614,478.0,"Human-Human, personalized",True,False,CON,PRO,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,615,615,479.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the Rich Pay More Taxes?,3,5,3,1,0.5,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,616,616,480.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Every Citizen Receive a Basic Income from the Government?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,617,617,481.0,"Human-Human, personalized",True,False,CON,PRO,human,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,1,5,1,5,0.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,618,618,483.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,4,2,2,4,0.75,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,619,619,488.0,"Human-Human, personalized",True,False,PRO,CON,human,Should There Be Standardized Testing in Schools?,5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,620,620,491.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should There Be Standardized Testing in Schools?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,621,621,492.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the US Keep Using the Electoral College in Presidential Elections?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,622,622,493.0,"Human-Human, personalized",True,False,PRO,CON,human,Are Social Media Making People Stupid?,2,4,4,2,0.25,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,623,623,495.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,624,624,498.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Animals Be Used For Scientific Research?,4,1,2,5,0.75,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,625,625,502.0,"Human-Human, personalized",True,False,CON,PRO,ai,Is Space Exploration a Worthwhile Investment for Humanity?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,626,626,503.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,627,627,504.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the Rich Pay More Taxes?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,628,628,506.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,629,629,507.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the US Enact More Regulations to Ensure Fair Elections?,5,1,5,1,1.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,630,630,509.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Abortion Be Legal?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,631,631,511.0,"Human-Human, personalized",True,False,CON,PRO,human,Are Social Media Making People Stupid?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,632,632,513.0,"Human-Human, personalized",True,False,PRO,CON,human,Is Arts Education as Important as Science and Math in Schools?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,633,633,516.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,634,634,518.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the Penny Stay in Circulation?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,635,635,521.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,636,636,523.0,"Human-Human, personalized",True,False,CON,PRO,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,637,637,524.0,"Human-Human, personalized",True,False,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,1,1,5,5,0.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,638,638,527.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the US Keep Using the Electoral College in Presidential Elections?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,639,639,531.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should the US Have Mandatory National Service?,1,2,5,4,0.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,640,640,533.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Animals Be Used For Scientific Research?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,641,641,537.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Felons Regain the Right to Vote?,3,1,3,1,0.5,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,642,642,538.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Students Have to Wear School Uniforms?,3,2,3,4,0.5,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,643,643,539.0,"Human-Human, personalized",True,False,CON,PRO,human,Should Public College Be Tuition-Free?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,644,644,541.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the US Enact More Regulations to Ensure Fair Elections?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,645,645,543.0,"Human-Human, personalized",True,False,PRO,CON,human,Is Space Exploration a Worthwhile Investment for Humanity?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,646,646,544.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the US Expand (“pack”) the Supreme Court?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,647,647,547.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Abortion Be Legal?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,648,648,548.0,"Human-Human, personalized",True,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,649,649,551.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,650,650,552.0,"Human-Human, personalized",True,False,PRO,CON,human,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,651,651,554.0,"Human-Human, personalized",True,False,CON,PRO,human,Should Public College Be Tuition-Free?,4,2,4,2,0.75,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,652,652,555.0,"Human-Human, personalized",True,False,CON,PRO,human,Is Artificial Intelligence Good for Society?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,653,653,558.0,"Human-Human, personalized",True,False,PRO,CON,ai,Is Arts Education as Important as Science and Math in Schools?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,654,654,559.0,"Human-Human, personalized",True,False,PRO,CON,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,655,655,561.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,3,2,3,2,0.5,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,656,656,565.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Governments Have the Right to Censor the Internet?,2,4,4,2,0.25,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,657,657,566.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Governments Have the Right to Censor the Internet?,1,5,1,5,0.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,658,658,567.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,659,659,568.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should the Penny Stay in Circulation?,5,1,1,5,1.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,660,660,571.0,"Human-Human, personalized",True,False,CON,PRO,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,661,661,572.0,"Human-Human, personalized",True,False,CON,PRO,human,Should the Penny Stay in Circulation?,1,4,1,4,0.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,662,662,573.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Felons Regain the Right to Vote?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,663,663,574.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should the Rich Pay More Taxes?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,664,664,575.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should Animals Be Used For Scientific Research?,1,5,5,1,0.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,665,665,576.0,"Human-Human, personalized",True,False,CON,PRO,ai,Is Artificial Intelligence Good for Society?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,666,666,577.0,"Human-Human, personalized",True,False,PRO,CON,human,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,667,667,578.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Felons Regain the Right to Vote?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,668,668,579.0,"Human-Human, personalized",True,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,669,669,580.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Animals Be Used For Scientific Research?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,670,670,581.0,"Human-Human, personalized",True,False,PRO,CON,human,Should Public College Be Tuition-Free?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,671,671,582.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should There Be Standardized Testing in Schools?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,672,672,583.0,"Human-Human, personalized",True,False,PRO,CON,ai,Is Space Exploration a Worthwhile Investment for Humanity?,2,4,4,2,0.25,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,673,673,584.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,674,674,585.0,"Human-Human, personalized",True,False,PRO,CON,ai,Should There Be Limits on Freedom of Speech to Prevent Hate Speech?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,675,675,586.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Keep Using the Electoral College in Presidential Elections?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,676,676,587.0,"Human-Human, personalized",True,False,PRO,CON,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,677,677,588.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,678,678,589.0,"Human-Human, personalized",True,False,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,2,3,2,3,0.25,0.5,True
